custId,firstName,lastName,email,balance
27205,Pippo,Gumey,pgumeyih@independent.co.uk,9098.25
27228,Kareem,Kettell,kkettell8c@barnesandnoble.com,16757.91
27230,Reta,Challicum,rchallicumai@mozilla.org,11077.33
27248,Skye,Mea,smeags@chronoengine.com,2689.46
27317,Patrizio,Pedlar,ppedlarjr@patch.com,16962.2
27359,Feliks,Barendtsen,fbarendtsen6f@ox.ac.uk,15781.55
27384,Hewett,Stanfield,hstanfield41@themeforest.net,16885.81
27387,Josi,Twell,jtwell2y@tamu.edu,15274.35
27389,Scot,Dionisio,sdionisiog9@ameblo.jp,19678.86
27396,Griffy,Broose,gbrooseim@discovery.com,7012.78
27404,Reinhard,Casetta,rcasetta5k@creativecommons.org,18689.29
27424,Laetitia,Kopf,lkopfrp@i2i.jp,9836.96
27433,Thorpe,Fripps,tfripps51@hao123.com,17158.5
27442,Romain,Bown,rbownf3@whitehouse.gov,6812.39
27479,Elbertine,Bourcq,ebourcqlj@google.co.jp,9975.62
27498,Templeton,Bednell,tbednell3p@sun.com,2902.22
27506,Norbie,Covil,ncovil9n@state.tx.us,8673.56
27547,Gena,Benedtti,gbenedttin2@salon.com,16597.87
27570,Kelvin,Landers,klanderso7@macromedia.com,8034.92
27572,Hersh,Schwerin,hschwerinaa@over-blog.com,16808.49
27592,Christie,Sambles,csamblesdn@washington.edu,7509.52
27616,Erroll,Daines,edaines3u@joomla.org,12238.08
27631,Florella,Epdell,fepdellp0@mayoclinic.com,14866.87
27634,Fletcher,Hansberry,fhansberry94@sina.com.cn,446.86
27669,Issi,Yegorchenkov,iyegorchenkovro@zdnet.com,17367.21
27718,Roman,Fannin,rfanniner@google.ca,19518.01
27738,Morley,Pimbley,mpimbleyjv@facebook.com,1455.68
27743,Nady,O'Fairy,nofairyf8@technorati.com,11877.01
27832,Silvio,Whieldon,swhieldon76@pen.io,921.37
27854,Filip,Leftly,fleftlygu@utexas.edu,11164.62
27855,Charmain,Milley,cmilley55@nymag.com,8828.81
27858,Sherm,Coskerry,scoskerry3q@nydailynews.com,6619.52
27865,Aeriela,Phizackerly,aphizackerlyi2@indiatimes.com,3384.19
27876,Dilly,Stive,dstive8z@techcrunch.com,5759.88
27931,Ibby,Guidotti,iguidotti6d@yahoo.co.jp,10815.1
27932,Shena,Varsey,svarseyaj@arizona.edu,3928.02
27965,Beaufort,Gilbride,bgilbride6b@prnewswire.com,14061.91
27985,Lauree,Aylward,laylwardg2@ustream.tv,7750.58
28020,Fanchon,Shout,fshoutht@pbs.org,17613.14
28056,Colline,Lonnon,clonnon4t@delicious.com,1685.25
28075,Neville,Coffin,ncoffinfq@zimbio.com,9049.28
28086,Lee,Middlewick,lmiddlewickkh@icq.com,839.59
28099,Stillmann,McAvin,smcavinj0@github.com,14389.86
28107,Herby,Mesias,hmesiasra@ebay.co.uk,17894.2
28136,Vincenz,Carrabot,vcarrabote2@yolasite.com,7172.8
28207,Cherilyn,McBayne,cmcbayneqn@netlog.com,8774.85
28230,Katya,Swinburn,kswinburng6@about.com,16822.2
28257,Lilas,Ravenhill,lravenhillhl@histats.com,4066.26
28260,Mohandas,Roxburch,mroxburcha@de.vu,2971.06
28290,Nonna,Graith,ngraithk5@google.com,16232.55
28299,Bentley,Viall,bviallbi@google.com.au,4144.43
28305,Elyn,Wallentin,ewallentin96@reverbnation.com,8213.96
28363,Barrie,Grimmert,bgrimmertps@soundcloud.com,14152.41
28374,Benetta,Hatje,bhatject@hao123.com,1653.93
28385,Haven,Kenealy,hkenealyel@jiathis.com,4678.87
28386,Jefferey,McQuorkel,jmcquorkele5@twitter.com,52.15
28426,Blanca,Greenlees,bgreenlees5p@jiathis.com,15354.48
28439,Charisse,Steed,csteedhj@blogger.com,15838.05
28459,Ki,Graalmans,kgraalmans37@narod.ru,15450.69
28504,Corrie,Gillooly,cgillooly1g@salon.com,11433.09
28523,Whit,Wolsey,wwolseynr@artisteer.com,19227.45
28554,Clea,Cunio,ccuniod7@sogou.com,8345.63
28607,Tomasine,Blanpein,tblanpeinnf@house.gov,11271.06
28636,Ophelia,Draycott,odraycottap@soundcloud.com,7603.63
28637,Cecil,Fidock,cfidockk8@pcworld.com,5256.44
28646,Gussi,Laffan,glaffan2i@shutterfly.com,13988.8
28663,Binky,McFadden,bmcfaddenq9@imgur.com,723.07
28686,Em,Sterrick,esterrickis@sun.com,2263.65
28694,Sheba,Dericut,sdericut5b@ca.gov,16377.84
28700,Siobhan,Cowdrey,scowdreyp7@hubpages.com,12632.19
28713,Lincoln,Vezey,lvezeyrc@pinterest.com,15176.79
28745,Kittie,Colisbe,kcolisbel5@simplemachines.org,14815.51
28748,Dana,Kyttor,dkyttor26@altervista.org,8671.52
28849,Cece,Gland,cgland6c@bing.com,1397.49
28851,Bary,Beccero,bbeccero4k@army.mil,17743.34
28877,Raquela,Fetterplace,rfetterplaceox@examiner.com,4177.24
28926,Raimund,Ramshaw,rramshawpp@123-reg.co.uk,11309.26
28940,Dimitry,Blasik,dblasikno@storify.com,4175.02
28975,Karlens,Skeermer,kskeermerp1@dyndns.org,10887.72
28995,Veradis,Zuan,vzuan0@msu.edu,5871.97
29006,Gibbie,Brasseur,gbrasseur4@shop-pro.jp,12715.91
29017,Saul,Hotton,shottonp4@t-online.de,19723.63
29019,Keenan,Lovel,klovelou@dot.gov,6315.27
29032,Linnea,Ladbrook,lladbrookqw@adobe.com,14562.17
29047,Karine,Yakobowitch,kyakobowitchoy@imageshack.us,18374.99
29071,Eleonora,MacKaig,emackaig7t@whitehouse.gov,3419.22
29091,Oralie,Jack,ojackcm@blogger.com,6811.47
29119,Boony,Haughton,bhaughtonjf@oakley.com,7135.14
29130,Zsa zsa,MacAughtrie,zmacaughtrieod@gmpg.org,12048.3
29158,Padriac,Healeas,phealeas2f@de.vu,19483.59
29171,Amos,Causley,acausleyon@sohu.com,9111.15
29217,Tami,Treadaway,ttreadawayio@spotify.com,16230.46
29264,Barthel,Cosgrive,bcosgriverh@mac.com,5636.97
29274,Moses,Andriessen,mandriessenix@smh.com.au,11082.18
29311,Drusilla,MacLice,dmacliceiu@so-net.ne.jp,8793.28
29321,Prisca,Betser,pbetser11@joomla.org,5786.25
29323,Cosme,Yashnov,cyashnovbb@ucsd.edu,5454.9
29342,Di,Frisdick,dfrisdickld@china.com.cn,13530.25
29379,Rosie,Eric,reric8o@omniture.com,9558.26
29380,Ham,Goodlet,hgoodlet8m@deliciousdays.com,12341.13
29403,Fidelity,Etchingham,fetchingham1j@cbsnews.com,1294.31
29441,Felice,Baldi,fbaldiql@over-blog.com,2274.2
29456,Mara,Sumsion,msumsionlm@ehow.com,18670.89
29508,Lexie,Abdey,labdeyj5@homestead.com,17736.75
29527,Evangelina,McElvine,emcelvinem7@slashdot.org,12782.17
29528,Sanderson,Brahm,sbrahma6@webmd.com,3177.77
29543,Nial,Reeves,nreevesly@netscape.com,16161.41
29573,Ilka,Skin,iskinr2@youtu.be,17597.03
29620,Cilka,Yakovl,cyakovlkj@posterous.com,11541.11
29627,Christoper,Castillou,ccastilloug3@odnoklassniki.ru,5586.56
29640,Nettie,Unitt,nunittat@oakley.com,6888.38
29642,Rhianon,Dood,rdood3l@census.gov,3944.73
29687,Garnet,Linney,glinneyn0@meetup.com,8882.89
29691,Indira,Vyvyan,ivyvyan8h@nasa.gov,14737.2
29720,Wilek,Dreamer,wdreamermo@etsy.com,10801.04
29757,Emeline,Loveitt,eloveittby@accuweather.com,4891.71
29758,Hermy,Myhan,hmyhan2n@ox.ac.uk,2735.42
29791,Ebeneser,Mityushin,emityushin4z@i2i.jp,3811.48
29793,Prent,Blythin,pblythinlu@youku.com,462.88
29814,Ilka,Purle,ipurlemt@nytimes.com,13771.47
29819,Aeriel,Rowbury,arowburyj9@fc2.com,9617.27
29825,Ronalda,Fetherston,rfetherston89@marketwatch.com,16633.05
29828,Eadie,Albro,ealbrodh@yahoo.com,18186.77
29869,Billie,Menaul,bmenaulbd@xrea.com,13266.16
29872,Mehetabel,Brame,mbrameho@wiley.com,4481.22
29873,Terrance,Brack,tbrack5j@tinyurl.com,4042.82
29874,Ancell,Corkell,acorkellcn@weather.com,1969.88
29875,Darcy,Domanski,ddomanskigp@marriott.com,1962.89
29909,Venus,Slyvester,vslyvesterml@icq.com,11734.87
29978,Harper,Summons,hsummons2c@google.de,6663.57
29990,Aleda,Yantsev,ayantsevko@scribd.com,11818.25
